,0
5797,1
5798,0
5799,1
5800,1
5801,0
5802,1
5803,0
5804,1
5805,1
5806,0
5807,1
5808,1
5809,1
5810,0
5811,1
5812,1
5813,0
5814,1
5815,1
5816,1
5817,1
5818,1
5819,1
5820,0
5821,1
5822,1
5823,1
5824,0
5825,1
5826,0
5827,1
5828,0
5829,0
5830,0
5831,1
5832,1
5833,1
5834,1
5835,0
5836,0
5837,0
5838,1
5839,1
5840,0
5841,0
5842,0
5843,0
5844,0
5845,0
5846,1
5847,1
5848,0
5849,0
5850,0
5851,1
5852,1
5853,1
5854,1
5855,1
5856,0
5857,0
5858,1
5859,1
5860,0
5861,0
5862,0
5863,1
5864,0
5865,1
5866,1
5867,0
5868,0
5869,0
5870,1
5871,1
5872,1
5873,0
5874,0
5875,0
5876,0
5877,1
5878,0
5879,1
5880,0
5881,1
5882,0
5883,1
5884,1
5885,1
5886,0
5887,0
5888,0
5889,0
5890,0
5891,0
5892,1
5893,1
5894,1
5895,0
5896,1
5897,0
5898,0
5899,1
5900,0
5901,1
5902,1
5903,1
5904,0
5905,0
5906,0
5907,1
5908,1
5909,1
5910,0
5911,1
5912,0
5913,1
5914,1
5915,1
5916,1
5917,1
5918,1
5919,1
5920,1
5921,1
5922,0
5923,0
5924,0
5925,1
5926,1
5927,0
5928,0
5929,1
5930,1
5931,1
5932,1
5933,1
5934,1
5935,1
5936,1
5937,0
5938,1
5939,1
5940,0
5941,1
5942,1
5943,1
5944,1
5945,0
5946,1
5947,1
5948,1
5949,0
5950,1
5951,1
5952,1
5953,0
5954,1
5955,1
5956,1
5957,1
5958,0
5959,1
5960,0
5961,0
5962,0
5963,1
5964,0
5965,1
5966,0
5967,0
5968,0
5969,0
5970,1
5971,1
5972,1
5973,1
5974,1
5975,1
5976,1
5977,1
5978,1
5979,0
5980,0
5981,1
5982,1
5983,0
5984,0
5985,0
5986,1
5987,1
5988,0
5989,1
5990,0
5991,1
5992,0
5993,0
5994,1
5995,0
5996,0
5997,1
5998,0
5999,0
6000,1
6001,1
6002,0
6003,1
6004,1
6005,0
6006,1
6007,1
6008,0
6009,1
6010,0
6011,1
6012,0
6013,0
6014,1
6015,0
6016,0
6017,1
6018,1
6019,1
6020,1
6021,1
6022,1
6023,1
6024,1
6025,0
6026,0
6027,1
6028,0
6029,1
6030,0
6031,1
6032,1
6033,1
6034,0
6035,1
6036,1
6037,1
6038,1
6039,1
6040,0
6041,1
6042,1
6043,0
6044,1
6045,0
6046,0
6047,0
6048,1
6049,0
6050,1
6051,1
6052,0
6053,0
6054,1
6055,0
6056,1
6057,0
6058,1
6059,1
6060,1
6061,0
6062,1
6063,1
6064,0
6065,0
6066,0
6067,1
6068,1
6069,0
6070,0
6071,1
6072,0
6073,0
6074,1
6075,1
6076,1
6077,1
6078,1
6079,0
6080,0
6081,1
6082,1
6083,0
6084,1
6085,1
6086,0
6087,0
6088,1
6089,1
6090,1
6091,0
6092,1
6093,1
6094,1
6095,1
6096,1
6097,0
6098,1
6099,0
6100,0
6101,1
6102,1
6103,0
6104,0
6105,1
6106,1
6107,1
6108,0
6109,1
6110,1
6111,1
6112,0
6113,1
6114,0
6115,1
6116,1
6117,1
6118,0
6119,1
6120,0
6121,1
6122,0
6123,0
6124,1
6125,1
6126,1
6127,0
6128,1
6129,0
6130,1
6131,0
6132,0
6133,1
6134,0
6135,0
6136,1
6137,1
6138,0
6139,1
6140,0
6141,0
6142,1
6143,0
6144,1
6145,0
6146,1
6147,0
6148,1
6149,0
6150,0
6151,1
6152,1
6153,0
6154,1
6155,0
6156,0
6157,1
6158,0
6159,0
6160,0
6161,0
6162,1
6163,1
6164,0
6165,1
6166,1
6167,0
6168,1
6169,0
6170,0
6171,0
6172,1
6173,0
6174,1
6175,1
6176,1
6177,0
6178,0
6179,1
6180,0
6181,0
6182,1
6183,0
6184,1
6185,0
6186,1
6187,1
6188,1
6189,1
6190,1
6191,1
6192,1
6193,0
6194,0
6195,0
6196,1
6197,0
6198,1
6199,0
6200,0
6201,1
6202,1
6203,0
6204,0
6205,0
6206,1
6207,1
6208,1
6209,0
6210,1
6211,1
6212,0
6213,1
6214,1
6215,1
6216,1
6217,0
6218,1
6219,0
6220,1
6221,0
6222,1
6223,0
6224,1
6225,1
6226,1
6227,0
6228,0
6229,1
6230,1
6231,1
6232,1
6233,0
6234,1
6235,0
6236,0
6237,1
6238,1
6239,0
6240,1
6241,1
6242,0
6243,1
6244,1
6245,0
6246,1
6247,1
6248,1
6249,1
6250,0
6251,1
6252,1
6253,1
6254,1
6255,1
6256,1
6257,0
6258,0
6259,0
6260,0
6261,1
6262,1
6263,1
6264,1
6265,1
6266,0
6267,1
6268,0
6269,0
6270,1
6271,1
6272,1
6273,0
6274,1
6275,0
6276,1
6277,0
6278,1
6279,1
6280,0
6281,1
6282,0
6283,1
6284,0
6285,1
6286,1
6287,1
6288,0
6289,1
6290,1
6291,1
6292,0
6293,0
6294,1
6295,1
6296,1
6297,0
6298,0
6299,1
6300,1
6301,1
6302,1
6303,0
6304,1
6305,1
6306,1
6307,1
6308,1
6309,0
6310,1
6311,0
6312,0
6313,0
6314,0
6315,1
6316,1
6317,0
6318,0
6319,0
6320,1
6321,1
6322,0
6323,1
6324,1
6325,1
6326,0
6327,0
6328,0
6329,1
6330,0
6331,1
6332,1
6333,0
6334,1
6335,1
6336,0
6337,0
6338,1
6339,1
6340,1
6341,0
6342,0
6343,1
6344,0
6345,0
6346,0
6347,1
6348,1
6349,0
6350,0
6351,1
6352,0
6353,1
6354,0
6355,0
6356,0
6357,1
6358,1
6359,0
6360,0
6361,0
6362,0
6363,0
6364,1
6365,1
6366,0
6367,0
6368,1
6369,1
6370,0
6371,0
6372,0
6373,1
6374,1
6375,0
6376,1
6377,1
6378,0
6379,0
6380,0
6381,1
6382,1
6383,1
6384,0
6385,1
6386,0
6387,0
6388,0
6389,1
6390,0
6391,1
6392,0
6393,1
6394,1
6395,0
6396,1
6397,1
6398,0
6399,1
6400,0
6401,1
6402,0
6403,1
6404,0
6405,0
6406,1
6407,1
6408,0
6409,0
6410,0
6411,1
6412,0
6413,0
6414,1
6415,1
6416,1
6417,0
6418,0
6419,1
6420,0
6421,0
6422,0
6423,1
6424,1
6425,0
6426,0
6427,1
6428,0
6429,1
6430,0
6431,0
6432,1
6433,0
6434,1
6435,0
6436,1
6437,0
6438,1
6439,0
6440,0
6441,0
6442,1
6443,1
6444,0
6445,0
6446,0
6447,1
6448,1
6449,1
6450,0
6451,1
6452,0
6453,1
6454,0
6455,1
6456,1
6457,0
6458,0
6459,1
6460,1
6461,1
6462,1
6463,1
6464,1
6465,0
6466,1
6467,1
6468,0
6469,1
6470,0
6471,0
6472,1
6473,1
6474,0
6475,1
6476,1
6477,0
6478,1
6479,1
6480,1
6481,0
6482,0
6483,0
6484,1
6485,0
6486,0
6487,0
6488,0
6489,1
6490,0
6491,0
6492,1
6493,1
6494,1
6495,0
6496,0
6497,1
6498,1
6499,1
6500,0
6501,1
6502,1
6503,1
6504,1
6505,0
6506,1
6507,0
6508,1
6509,0
6510,0
6511,0
6512,1
6513,1
6514,0
6515,1
6516,1
6517,1
6518,1
6519,0
6520,1
6521,1
6522,0
6523,1
6524,0
6525,1
6526,0
6527,1
6528,1
6529,1
6530,1
6531,1
6532,0
6533,1
6534,0
6535,1
6536,0
6537,1
6538,1
6539,1
6540,0
6541,1
6542,0
6543,1
6544,1
6545,0
6546,1
6547,0
6548,0
6549,1
6550,1
6551,1
6552,0
6553,1
6554,0
6555,1
6556,1
6557,1
6558,1
6559,1
6560,1
6561,0
6562,1
6563,0
6564,1
6565,0
6566,1
6567,0
6568,0
6569,0
6570,1
6571,1
6572,1
6573,0
6574,1
6575,0
6576,0
6577,1
6578,0
6579,1
6580,0
6581,1
6582,0
6583,0
6584,1
6585,1
6586,0
6587,1
6588,1
6589,0
6590,0
6591,1
6592,0
6593,0
6594,0
6595,0
6596,1
6597,0
6598,1
6599,0
6600,1
6601,1
6602,0
6603,0
6604,0
6605,1
6606,1
6607,1
6608,1
6609,1
6610,0
6611,1
6612,0
6613,1
6614,1
6615,0
6616,0
6617,1
6618,1
6619,0
6620,1
6621,0
6622,1
6623,0
6624,0
6625,0
6626,1
6627,0
6628,0
6629,0
6630,1
6631,1
6632,0
6633,0
6634,0
6635,1
6636,0
6637,1
6638,1
6639,1
6640,0
6641,1
6642,1
6643,1
6644,1
6645,1
6646,1
6647,1
6648,1
6649,1
6650,1
6651,1
6652,0
6653,0
6654,0
6655,0
6656,1
6657,0
6658,0
6659,1
6660,1
6661,1
6662,0
6663,1
6664,1
6665,0
6666,0
6667,0
6668,1
6669,1
6670,1
6671,1
6672,0
6673,1
6674,0
6675,1
6676,1
6677,0
6678,0
6679,1
6680,0
6681,0
6682,0
6683,0
6684,0
6685,1
6686,1
6687,0
6688,1
6689,1
6690,0
6691,0
6692,0
6693,1
6694,0
6695,1
6696,1
6697,0
6698,1
6699,0
6700,1
6701,0
6702,0
6703,0
6704,1
6705,0
6706,0
6707,0
6708,0
6709,0
6710,1
6711,1
6712,0
6713,0
6714,1
6715,1
6716,0
6717,1
6718,0
6719,1
6720,1
6721,0
6722,1
6723,1
6724,1
6725,1
6726,0
6727,1
6728,0
6729,1
6730,1
6731,1
6732,1
6733,1
6734,0
6735,1
6736,0
6737,1
6738,0
6739,0
6740,0
6741,1
6742,0
6743,1
6744,0
6745,1
6746,1
6747,0
6748,0
6749,1
6750,0
6751,0
6752,0
6753,0
6754,0
6755,1
6756,0
6757,0
6758,0
6759,1
6760,1
6761,1
6762,1
6763,0
6764,0
6765,0
6766,1
6767,1
6768,0
6769,0
6770,1
6771,1
6772,0
6773,1
6774,1
6775,0
6776,1
6777,0
6778,1
6779,0
6780,1
6781,1
6782,1
6783,0
6784,0
6785,0
6786,0
6787,1
6788,1
6789,0
6790,1
6791,1
6792,1
6793,1
6794,1
6795,1
6796,1
6797,0
6798,0
6799,1
6800,0
6801,0
6802,0
6803,1
6804,1
6805,0
6806,0
6807,1
6808,0
6809,1
6810,0
6811,1
6812,1
6813,0
6814,1
6815,0
6816,0
6817,0
6818,0
6819,0
6820,0
6821,1
6822,1
6823,1
6824,0
6825,1
6826,0
6827,1
6828,1
6829,1
6830,0
6831,1
6832,1
6833,1
6834,0
6835,1
6836,1
6837,1
6838,0
6839,1
6840,1
6841,0
6842,1
6843,0
6844,0
6845,1
6846,0
6847,1
6848,0
6849,1
6850,1
6851,1
6852,1
6853,1
6854,1
6855,1
6856,1
6857,0
6858,0
6859,0
6860,1
6861,0
6862,1
6863,0
6864,0
6865,1
6866,0
6867,0
6868,1
6869,1
6870,0
6871,1
6872,0
6873,0
6874,0
6875,1
6876,1
6877,1
6878,0
6879,0
6880,1
6881,0
6882,0
6883,1
6884,1
6885,1
6886,1
6887,0
6888,0
6889,1
6890,0
6891,0
6892,1
6893,0
6894,1
6895,0
6896,0
6897,0
6898,1
6899,1
6900,0
6901,1
6902,1
6903,0
6904,1
6905,1
6906,0
6907,0
6908,0
6909,1
6910,1
6911,1
6912,0
6913,0
6914,1
6915,1
6916,0
6917,0
6918,0
6919,0
6920,0
6921,1
6922,1
6923,1
6924,1
6925,1
6926,0
6927,0
6928,0
6929,1
6930,1
6931,0
6932,0
6933,0
6934,0
6935,1
6936,0
6937,1
6938,0
6939,0
6940,0
6941,0
6942,1
6943,0
6944,1
6945,0
6946,0
6947,0
6948,0
6949,0
6950,1
6951,1
6952,0
6953,1
6954,0
6955,1
6956,0
6957,1
6958,0
6959,0
6960,1
6961,1
6962,1
6963,1
6964,0
6965,0
6966,1
6967,1
6968,1
6969,1
6970,1
6971,0
6972,1
6973,1
6974,1
6975,1
6976,1
6977,1
6978,1
6979,0
6980,0
6981,1
6982,1
6983,1
6984,1
6985,0
6986,1
6987,0
6988,1
6989,0
6990,1
6991,0
6992,0
6993,1
6994,0
6995,0
6996,0
6997,1
6998,1
6999,1
7000,1
7001,0
7002,1
7003,1
7004,1
7005,1
7006,1
7007,1
7008,1
7009,0
7010,1
7011,0
7012,1
7013,0
7014,1
7015,1
7016,1
7017,0
7018,0
7019,1
7020,1
7021,1
7022,1
7023,0
7024,0
7025,1
7026,1
7027,0
7028,1
7029,0
7030,0
7031,0
7032,1
7033,1
7034,0
7035,0
7036,0
7037,1
7038,1
7039,1
7040,1
7041,0
7042,1
7043,1
7044,0
7045,0
7046,0
7047,1
7048,1
7049,1
7050,0
7051,0
7052,0
7053,1
7054,0
7055,0
7056,0
7057,0
7058,1
7059,1
7060,1
7061,1
7062,1
7063,1
7064,0
7065,0
7066,1
7067,1
7068,0
7069,0
7070,1
7071,0
7072,0
7073,0
7074,0
7075,1
7076,1
7077,0
7078,0
7079,0
7080,0
7081,1
7082,1
7083,0
7084,1
7085,0
7086,0
7087,0
7088,1
7089,1
7090,0
7091,1
7092,1
7093,1
7094,0
7095,0
7096,0
7097,0
7098,0
7099,0
7100,0
7101,0
7102,0
7103,1
7104,1
7105,0
7106,1
7107,0
7108,1
7109,0
7110,0
7111,1
7112,1
7113,1
7114,1
7115,1
7116,1
7117,1
7118,1
7119,0
7120,0
7121,0
7122,1
7123,1
7124,1
7125,0
7126,0
7127,1
7128,0
7129,1
7130,1
7131,0
7132,1
7133,1
7134,0
7135,0
7136,0
7137,1
7138,1
7139,1
7140,1
7141,0
7142,1
7143,0
7144,1
7145,1
7146,0
7147,0
7148,1
7149,0
7150,1
7151,0
7152,1
7153,0
7154,0
7155,1
7156,1
7157,1
7158,0
7159,0
7160,0
7161,0
7162,1
7163,0
7164,1
7165,0
7166,1
7167,1
7168,1
7169,0
7170,1
7171,0
7172,0
7173,1
7174,1
7175,1
7176,0
7177,1
7178,1
7179,1
7180,1
7181,1
7182,1
7183,1
7184,1
7185,0
7186,0
7187,0
7188,1
7189,1
7190,0
7191,0
7192,1
7193,0
7194,0
7195,1
7196,0
7197,0
7198,1
7199,1
7200,0
7201,0
7202,1
7203,0
7204,1
7205,1
7206,0
7207,1
7208,1
7209,1
7210,0
7211,0
7212,1
7213,1
7214,0
7215,0
7216,1
7217,0
7218,1
7219,1
7220,0
7221,1
7222,1
7223,0
7224,1
7225,1
7226,1
7227,1
7228,1
7229,0
7230,0
7231,1
7232,1
7233,0
7234,0
7235,1
7236,1
7237,1
7238,0
7239,1
7240,1
7241,1
7242,0
7243,1
7244,1
7245,0
7246,0
7247,0
7248,0
7249,0
7250,1
7251,0
7252,1
7253,1
7254,0
7255,0
7256,1
7257,1
7258,0
7259,0
7260,1
7261,0
7262,0
7263,1
7264,0
7265,1
7266,1
7267,0
7268,0
7269,0
7270,1
7271,1
7272,0
7273,1
7274,1
7275,1
7276,1
7277,1
7278,1
7279,1
7280,0
7281,1
7282,1
7283,1
7284,1
7285,0
7286,1
7287,0
7288,1
7289,1
7290,0
7291,1
7292,0
7293,0
7294,0
7295,1
7296,1
7297,1
7298,1
7299,0
7300,1
7301,1
7302,1
7303,0
7304,0
7305,0
7306,0
7307,1
7308,1
7309,1
7310,1
7311,0
7312,1
7313,1
7314,1
7315,0
7316,0
7317,0
7318,1
7319,0
7320,1
7321,0
7322,1
7323,1
7324,0
7325,1
7326,0
7327,0
7328,0
7329,0
7330,1
7331,0
7332,1
7333,0
7334,1
7335,1
7336,0
7337,1
7338,1
7339,0
7340,1
7341,0
7342,1
7343,0
7344,1
7345,1
7346,1
7347,1
7348,1
7349,0
7350,1
7351,0
7352,1
7353,1
7354,1
7355,1
7356,0
7357,0
7358,1
7359,1
7360,1
7361,0
7362,1
7363,1
7364,0
7365,0
7366,0
7367,0
7368,0
7369,0
7370,1
7371,1
7372,1
7373,1
7374,1
7375,1
7376,0
7377,1
7378,1
7379,1
7380,1
7381,1
7382,1
7383,1
7384,1
7385,1
7386,1
7387,1
7388,1
7389,1
7390,1
7391,1
7392,0
7393,1
7394,1
7395,0
7396,1
7397,0
7398,1
7399,1
7400,0
7401,1
7402,1
7403,1
7404,0
7405,1
7406,0
7407,0
7408,1
7409,1
7410,1
7411,1
7412,1
7413,0
7414,1
7415,0
7416,1
7417,1
7418,1
7419,0
7420,1
7421,1
7422,0
7423,1
7424,0
7425,0
7426,0
7427,0
7428,0
7429,0
7430,1
7431,1
7432,0
7433,1
7434,0
7435,0
7436,0
7437,0
7438,1
7439,1
7440,1
7441,0
7442,1
7443,0
7444,0
7445,1
7446,0
7447,0
7448,1
7449,1
7450,0
7451,0
7452,1
7453,1
7454,0
7455,1
7456,1
7457,1
7458,0
7459,1
7460,0
7461,1
7462,0
7463,1
7464,1
7465,1
7466,0
7467,0
7468,0
7469,1
7470,0
7471,0
7472,1
7473,1
7474,1
7475,0
7476,0
7477,1
7478,1
7479,1
7480,0
7481,1
7482,0
7483,0
7484,1
7485,0
7486,0
7487,1
7488,1
7489,1
7490,0
7491,0
7492,0
7493,1
7494,1
7495,0
7496,1
7497,0
7498,1
7499,1
7500,1
7501,1
7502,0
7503,1
7504,1
7505,1
7506,0
7507,1
7508,0
7509,1
7510,1
7511,1
7512,0
7513,1
7514,1
7515,1
7516,0
7517,1
7518,0
7519,1
7520,0
7521,1
7522,1
7523,1
7524,0
7525,1
7526,1
7527,0
7528,0
7529,1
7530,1
7531,0
7532,0
7533,0
7534,0
7535,1
7536,0
7537,1
7538,0
7539,1
7540,0
7541,1
7542,1
7543,0
7544,1
7545,1
7546,0
7547,1
7548,1
7549,0
7550,1
7551,0
7552,1
7553,0
7554,1
7555,1
7556,1
7557,0
7558,0
7559,0
7560,0
7561,0
7562,0
7563,0
7564,0
7565,1
7566,1
7567,1
7568,1
7569,1
7570,0
7571,0
7572,0
7573,0
7574,0
7575,0
7576,1
7577,1
7578,0
7579,1
7580,1
7581,0
7582,1
7583,1
7584,0
7585,0
7586,0
7587,0
7588,1
7589,1
7590,1
7591,1
7592,1
7593,0
7594,0
7595,0
7596,1
7597,1
7598,1
7599,1
7600,0
7601,0
7602,1
7603,1
7604,0
7605,1
7606,0
7607,0
7608,0
7609,0
7610,0
7611,1
7612,1
7613,1
7614,1
7615,1
7616,1
7617,0
7618,0
7619,1
7620,1
7621,1
7622,1
7623,1
7624,0
7625,0
7626,1
7627,0
7628,1
7629,0
7630,1
7631,0
7632,0
7633,1
7634,0
7635,0
7636,1
7637,0
7638,0
7639,1
7640,1
7641,1
7642,1
7643,0
7644,1
7645,1
7646,0
7647,0
7648,1
7649,1
7650,0
7651,1
7652,1
7653,1
7654,1
7655,1
7656,1
7657,0
7658,0
7659,1
7660,1
7661,0
7662,0
7663,1
7664,0
7665,0
7666,0
7667,0
7668,1
7669,1
7670,1
7671,0
7672,0
7673,0
7674,0
7675,1
7676,0
7677,0
7678,0
7679,1
7680,1
7681,0
7682,0
7683,1
7684,1
7685,0
7686,1
7687,1
7688,0
7689,1
7690,1
7691,1
7692,0
7693,0
7694,0
7695,1
7696,0
7697,1
7698,0
7699,0
7700,0
7701,1
7702,1
7703,1
7704,0
7705,1
7706,0
7707,1
7708,0
7709,1
7710,0
7711,1
7712,0
7713,0
7714,1
7715,1
7716,0
7717,0
7718,0
7719,1
7720,1
7721,1
7722,1
7723,0
7724,0
7725,0
7726,1
7727,0
7728,1
7729,0
7730,0
7731,1
7732,0
7733,1
7734,0
7735,0
7736,0
7737,1
7738,0
7739,1
7740,1
7741,1
7742,1
7743,0
7744,1
7745,1
7746,1
7747,0
7748,1
7749,0
7750,0
7751,1
7752,1
7753,0
7754,1
7755,1
7756,1
7757,0
7758,1
7759,0
7760,1
7761,0
7762,0
7763,0
7764,0
7765,1
7766,0
7767,1
7768,1
7769,0
7770,0
7771,1
7772,1
7773,1
7774,1
7775,0
7776,1
7777,1
7778,0
7779,0
7780,0
7781,0
7782,0
7783,0
7784,0
7785,1
7786,1
7787,0
7788,0
7789,0
7790,1
7791,0
7792,1
7793,0
7794,1
7795,0
7796,0
7797,1
7798,1
7799,1
7800,0
7801,0
7802,0
7803,0
7804,0
7805,1
7806,0
7807,0
7808,0
7809,0
7810,0
7811,0
7812,0
7813,0
7814,0
7815,1
7816,1
7817,0
7818,1
7819,0
7820,0
7821,0
7822,0
7823,1
7824,1
7825,1
7826,0
7827,0
7828,0
7829,1
7830,1
7831,0
7832,0
7833,0
7834,1
7835,1
7836,1
7837,1
7838,0
7839,1
7840,1
7841,1
7842,1
7843,1
7844,0
7845,1
7846,1
7847,0
7848,1
7849,1
7850,1
7851,0
7852,1
7853,0
7854,0
7855,1
7856,1
7857,1
7858,1
7859,0
7860,0
7861,0
7862,1
7863,0
7864,0
7865,0
7866,1
7867,0
7868,1
7869,1
7870,0
7871,1
7872,1
7873,0
7874,1
7875,1
7876,0
7877,1
7878,1
7879,0
7880,0
7881,0
7882,1
7883,1
7884,0
7885,1
7886,0
7887,0
7888,0
7889,1
7890,1
7891,1
7892,1
7893,1
7894,1
7895,1
7896,0
7897,1
7898,1
7899,1
7900,1
7901,0
7902,1
7903,1
7904,1
7905,1
7906,1
7907,1
7908,0
7909,1
7910,1
7911,0
7912,1
7913,0
7914,1
7915,0
7916,0
7917,1
7918,1
7919,1
7920,0
7921,0
7922,0
7923,1
7924,1
7925,1
7926,1
7927,1
7928,1
7929,0
7930,0
7931,0
7932,0
7933,1
7934,0
7935,1
7936,1
7937,1
7938,1
7939,1
7940,0
7941,0
7942,1
7943,1
7944,0
7945,0
7946,0
7947,1
7948,1
7949,1
7950,0
7951,0
7952,0
7953,1
7954,1
7955,1
7956,0
7957,0
7958,1
7959,1
7960,0
7961,0
7962,0
7963,0
7964,0
7965,1
7966,1
7967,1
7968,0
7969,1
7970,0
7971,1
7972,1
7973,0
7974,1
7975,1
7976,1
7977,0
7978,0
7979,1
7980,0
7981,1
7982,0
7983,0
7984,1
7985,1
7986,1
7987,1
7988,1
7989,1
7990,1
7991,0
7992,0
7993,0
7994,1
7995,0
7996,0
7997,0
7998,1
7999,0
8000,1
8001,1
8002,1
8003,0
8004,1
8005,0
8006,0
8007,1
8008,1
8009,1
8010,1
8011,1
8012,0
8013,0
8014,1
8015,0
8016,1
8017,0
8018,1
8019,0
8020,1
8021,1
8022,0
8023,0
8024,1
8025,1
8026,1
8027,1
8028,0
8029,1
8030,0
8031,1
8032,1
8033,0
8034,0
8035,0
8036,0
8037,0
8038,0
8039,1
8040,1
8041,1
8042,1
8043,1
8044,0
8045,0
8046,1
8047,0
8048,0
8049,1
8050,1
8051,1
8052,1
8053,0
8054,0
8055,1
8056,1
8057,1
8058,1
8059,1
8060,0
8061,1
8062,0
8063,1
8064,0
8065,1
8066,1
8067,0
8068,0
8069,1
8070,0
8071,1
8072,0
8073,1
8074,1
8075,0
8076,1
8077,1
8078,1
8079,1
8080,0
8081,1
8082,1
8083,0
8084,0
8085,0
8086,1
8087,1
8088,1
8089,0
8090,1
8091,1
8092,1
8093,0
8094,1
8095,0
8096,0
8097,1
8098,0
8099,1
8100,0
8101,0
8102,1
8103,0
8104,1
8105,0
8106,1
8107,0
8108,1
8109,1
8110,0
8111,1
8112,1
8113,1
8114,0
8115,0
8116,1
8117,1
8118,1
8119,1
8120,1
8121,0
8122,1
8123,1
8124,0
8125,0
8126,1
8127,0
8128,1
8129,0
8130,1
8131,1
8132,1
8133,1
8134,1
8135,0
8136,1
8137,0
8138,1
8139,1
8140,0
8141,1
8142,1
8143,1
8144,0
8145,0
8146,1
8147,1
8148,0
8149,1
8150,0
8151,0
8152,0
8153,0
8154,1
8155,0
8156,1
8157,1
8158,0
8159,1
8160,1
8161,1
8162,1
8163,1
8164,0
8165,1
8166,1
8167,0
8168,0
8169,1
8170,1
8171,1
8172,1
8173,1
8174,0
8175,1
8176,0
8177,0
8178,1
8179,1
8180,0
8181,1
8182,0
8183,1
8184,1
8185,1
8186,1
8187,1
8188,1
8189,1
8190,1
8191,0
8192,1
8193,1
8194,1
8195,0
8196,0
8197,1
8198,0
8199,1
8200,1
8201,1
8202,0
8203,0
8204,1
8205,0
8206,1
8207,0
8208,1
8209,0
8210,1
8211,1
8212,1
8213,0
8214,0
8215,0
8216,1
8217,0
8218,1
8219,0
8220,1
8221,0
8222,0
8223,0
8224,0
8225,1
8226,1
8227,1
8228,1
8229,1
8230,1
8231,0
8232,0
8233,1
8234,0
8235,0
8236,0
8237,0
8238,1
8239,0
8240,0
8241,1
8242,1
8243,1
8244,0
8245,1
8246,1
8247,0
8248,0
8249,0
8250,1
8251,0
8252,0
8253,0
8254,1
8255,1
8256,1
8257,0
8258,1
8259,1
8260,1
8261,0
8262,1
8263,0
8264,0
8265,1
8266,0
8267,1
8268,0
8269,1
8270,1
8271,1
8272,1
8273,0
8274,1
8275,1
8276,0
8277,0
8278,0
8279,1
8280,1
8281,0
8282,1
8283,1
8284,1
8285,1
8286,1
8287,1
8288,1
8289,1
8290,1
8291,1
8292,1
8293,0
8294,1
8295,1
8296,0
8297,1
8298,0
8299,1
8300,1
8301,1
8302,1
8303,0
8304,0
8305,0
8306,0
8307,1
8308,0
8309,0
8310,0
8311,0
8312,0
8313,1
8314,1
8315,0
8316,1
8317,1
8318,0
8319,1
8320,1
8321,1
8322,1
8323,0
8324,1
8325,1
8326,0
8327,0
8328,0
8329,0
8330,1
8331,1
8332,0
8333,1
8334,1
8335,0
8336,0
8337,0
8338,1
8339,0
8340,1
8341,1
8342,0
8343,0
8344,1
8345,0
8346,0
8347,0
8348,1
8349,1
8350,1
8351,1
8352,0
8353,0
8354,1
8355,1
8356,1
8357,0
8358,1
8359,1
8360,0
8361,1
8362,1
8363,0
8364,0
8365,1
8366,0
8367,1
8368,1
8369,1
8370,1
8371,0
8372,1
8373,1
8374,1
8375,1
8376,1
8377,0
8378,0
8379,0
8380,1
8381,0
8382,1
8383,1
8384,0
8385,1
8386,1
8387,0
8388,0
8389,1
8390,0
8391,1
8392,1
8393,0
8394,0
8395,0
8396,1
8397,0
8398,1
8399,1
8400,1
8401,1
8402,1
8403,0
8404,1
8405,0
8406,1
8407,0
8408,1
8409,0
8410,1
8411,0
8412,0
8413,0
8414,1
8415,1
8416,0
8417,1
8418,0
8419,0
8420,1
8421,0
8422,0
8423,1
8424,1
8425,0
8426,0
8427,1
8428,1
8429,1
8430,0
8431,1
8432,1
8433,0
8434,0
8435,0
8436,1
8437,1
8438,1
8439,1
8440,1
8441,1
8442,0
8443,0
8444,1
8445,1
8446,0
8447,0
8448,1
8449,0
8450,1
8451,0
8452,0
8453,1
8454,1
8455,0
8456,1
8457,0
8458,1
8459,1
8460,1
8461,0
8462,1
8463,1
8464,1
8465,0
8466,0
8467,0
8468,0
8469,0
8470,1
8471,1
8472,1
8473,1
8474,0
8475,1
8476,0
8477,0
8478,1
8479,1
8480,1
8481,1
8482,1
8483,1
8484,1
8485,1
8486,1
8487,0
8488,1
8489,1
8490,0
8491,1
8492,1
8493,1
8494,1
8495,0
8496,1
8497,1
8498,1
8499,1
8500,1
8501,1
8502,1
8503,0
8504,0
8505,0
8506,0
8507,1
8508,1
8509,1
8510,1
8511,0
8512,0
8513,1
8514,1
8515,1
8516,1
8517,1
8518,0
8519,0
8520,0
8521,0
8522,0
8523,1
8524,1
8525,1
8526,1
8527,1
8528,1
8529,0
8530,1
8531,1
8532,1
8533,0
8534,1
8535,1
8536,1
8537,1
8538,1
8539,1
8540,0
8541,1
8542,0
8543,0
8544,1
8545,0
8546,0
8547,1
8548,1
8549,0
8550,1
8551,0
8552,0
8553,1
8554,1
8555,1
8556,0
8557,0
8558,1
8559,0
8560,0
8561,1
8562,1
8563,1
8564,1
8565,0
8566,1
8567,0
8568,1
8569,1
8570,0
8571,1
8572,0
8573,1
8574,1
8575,1
8576,1
8577,0
8578,1
8579,0
8580,1
8581,1
8582,0
8583,0
8584,0
8585,0
8586,1
8587,1
8588,0
8589,1
8590,0
8591,1
8592,0
8593,1
8594,1
8595,0
